PropertyID,PropType,nbhd,Style,Extwall,Stories,Year_Built,Rooms,FinishedSqft,Units,Bdrms,Fbath,Hbath,Sale_price,RICH
241616,Commercial,6418,Svs Station w Conv Store,Metal Siding,1,1959,NULL,1618,1,NULL,0,0,640000,NO
174432,Condominium,5571,Condo Duplex,,3,1926,9,2800,1,5,3,0,637500,NO
151385,Residential,3060,Res O/S 2sty +,Wood,2,1903,9,3249,1,5,3,2,636000,NO
189060,Condominium,5939,Condo Townhouse,,3,2001,6,2580,1,1,2,1,635000,NO
207289,Condominium,5394,Mid Rise 4-12 Stories,,1,2004,4,1240,1,2,2,0,635000,NO
208891,Commercial,6277,"Store Bldg - Multi Story (Store & Apt, Store & Ofc",Brick,2,1886,0,4106,3,4,0,0,635000,NO
174817,Residential,3170,Res O/S 2sty +,Wood,2,1906,8,2315,1,4,2,1,632000,NO
140446,Commercial,6230,"Custard Stand, Drive-In",Concrete Block,1,1952,NULL,782,1,NULL,0,0,630000,NO
192125,Condominium,5811,High Rise > 12 Stories,,,2009,0,1923,1,2,2,0,630000,NO
237344,Lg Apartment,6830,AP2 (Conventional Apt with 7-11 Units),Brick,2,1953,NULL,4448,8,NULL,0,0,630000,NO
192811,Condominium,5970,Condo Townhouse,,2,1997,5,1902,1,3,2,1,627000,NO
193159,Commercial,6266,"Store Bldg - Multi Story (Store & Apt, Store & Ofc",Brick,2,1921,0,5178,3,1,0,0,625000,NO
247047,Lg Apartment,6840,AP2 (Conventional Apt with 7-11 Units),Brick,2,1961,NULL,6528,8,NULL,0,0,620000,NO
114718,Commercial,6420,Warehouse Building - 1 Story,Masonary Frame,1,1965,NULL,45818,0,NULL,0,0,610000,NO
151492,Residential,3060,Res O/S 2sty +,Masonry/Frame,2,1902,8,2221,1,3,2,1,610000,NO
175502,Lg Apartment,6770,AP1 (Conventional Apt with 4-6 Units),Alum/Vynyl Siding,2,1915,NULL,3840,4,NULL,0,0,605000,NO
116123,Commercial,6212,Beer Depot & Liquor Store,Concrete Block,1,1983,NULL,4200,1,NULL,0,0,600000,NO
189062,Condominium,5939,Condo Townhouse,,3,2001,5,2237,1,2,2,1,600000,NO
190062,Residential,3240,Multiple Residential Bldgs,Asphalt/Other,2,1896,24,4456,5,11,5,0,600000,NO
237484,Lg Apartment,6830,AP2 (Conventional Apt with 7-11 Units),Masonary Frame,2,1980,NULL,6480,8,NULL,0,0,600000,NO
190939,Lg Apartment,6750,AP1 (Conventional Apt with 4-6 Units),Fiber Cement/Hardiplank,2,1890,NULL,4469,4,NULL,0,0,599000,NO
130409,Lg Apartment,6673,AP2 (Conventional Apt with 7-11 Units),Brick,2,1958,NULL,6586,8,NULL,0,0,595900,NO
227517,Residential,4560,Res O/S A & 1/2,Aluminum/Vinyl,1.5,1909,7,1859,1,3,2,1,592500,NO
104544,Commercial,6206,Office Building - 1 Story,Concrete Block,1,1984,NULL,5345,1,NULL,0,0,590000,NO
189432,Condominium,5657,Mid Rise 4-12 Stories,,1,2005,12,2067,1,6,2,1,590000,NO
204670,Lg Apartment,6800,AP1 (Conventional Apt with 4-6 Units),Brick,2,1966,NULL,3144,6,NULL,0,0,587000,NO
200770,Condominium,5384,Mid Rise 4-12 Stories,,,1915,0,1652,1,2,2,1,586000,NO
151470,Residential,3060,Res O/S 2sty +,Wood,2,1901,7,2592,1,3,1,1,585000,NO
173439,Residential,3160,Res O/S 2sty +,Wood,2,1901,8,2960,1,5,2,0,585000,NO
260991,Condominium,5388,Mid Rise 4-12 Stories,,1,2006,5,1170,1,1,1,1,585000,NO
237357,Lg Apartment,6830,AP2 (Conventional Apt with 7-11 Units),Brick,2,1952,NULL,4448,8,NULL,0,0,585000,NO
260786,Lg Apartment,6875,AP3 (Conventional Apt with 12-20 Units),Brick,3,1926,NULL,13410,12,NULL,0,0,580000,NO
172216,Commercial,6260,Tavern,Alum/Vynyl Siding,2,1906,0,6322,5,3,0,0,575000,NO
189590,Lg Apartment,6750,R/M (Res. Multiple) or Rooming House - commercial,Fiber Cement/Hardiplank,2,1890,NULL,3758,11,NULL,0,0,575000,NO
189591,Lg Apartment,6750,AP2 (Conventional Apt with 7-11 Units),Brick,2,1960,NULL,4408,10,NULL,0,0,575000,NO
191400,Condominium,5951,High Rise > 12 Stories,,1,2002,5,2126,1,2,2,1,575000,NO
129804,Lg Apartment,6673,AP2 (Conventional Apt with 7-11 Units),Brick,2,1958,NULL,6528,8,NULL,0,0,570000,NO
228020,Residential,4540,Res O/S 2sty +,Fiber Cement/Hardiplank,2,1907,7,2118,1,3,2,1,570000,NO
189352,Condominium,5983,Mid Rise 4-12 Stories,,1,2006,3,2192,1,1,3,1,560000,NO
191454,Condominium,5951,High Rise > 12 Stories,,1,2002,8,1826,1,4,2,0,557000,NO
118528,Lg Apartment,6674,AP2 (Conventional Apt with 7-11 Units),Brick,2,1961,NULL,6594,8,NULL,0,0,550000,NO
175419,Lg Apartment,6770,AP1 (Conventional Apt with 4-6 Units),Alum/Vynyl Siding,2,1914,NULL,3597,4,NULL,0,0,550000,NO
188483,Condominium,5721,Low Rise 1-3 Stories,,1,1937,5,2307,1,2,2,0,550000,NO
190000,Residential,3240,Multiple Residential Bldgs,Aluminum/Vinyl,2,1880,18,4883,4,9,4,0,550000,NO
192794,Condominium,5970,Condo Townhouse,,2,1997,5,1705,1,3,2,1,550000,NO
207256,Condominium,5394,Mid Rise 4-12 Stories,,1,2004,4,1140,1,1,1,1,550000,NO
207413,Condominium,5388,Mid Rise 4-12 Stories,,1,2006,6,1097,1,1,1,0,550000,NO
189085,Condominium,5939,Condo Townhouse,,3,2002,6,2541,1,2,2,1,544000,NO
192997,Condominium,5662,Mid Rise 4-12 Stories,,1,2006,5,1832,1,2,2,0,542000,NO
230254,Commercial,6284,Single Tenant Multi Story Retail,Brick,2,1915,NULL,13752,1,NULL,0,0,540000,NO
174795,Residential,3170,Res O/S 2sty +,Prem Wood,2,1903,8,2520,1,4,2,0,537500,NO
203416,Lg Apartment,6800,AP2 (Conventional Apt with 7-11 Units),Brick,2,1956,NULL,4876,8,NULL,0,0,535000,NO
192337,Residential,3240,Res O/S 2sty +,Brick,2,1880,20,2547,1,5,2,0,531000,NO
110765,Residential,800,Tudor,Fiber Cement/Hardiplank,2,2006,9,4259,1,4,3,1,530000,NO
129048,Lg Apartment,6661,AP1 (Conventional Apt with 4-6 Units),Brick,2,1972,NULL,7200,6,NULL,0,0,530000,NO
151777,Condominium,5592,Mid Rise 4-12 Stories,,1,1922,9,2650,1,4,3,0,530000,NO
192892,Condominium,5974,Mid Rise 4-12 Stories,,1,1922,9,1546,1,4,2,0,530000,NO
200992,Condominium,5398,Mid Rise 4-12 Stories,,1,1894,8,2057,1,4,2,0,530000,NO
190386,Condominium,5924,Condo Duplex,,3,2005,5,1825,1,2,2,1,527000,NO
110720,Residential,800,Colonial,Fiber Cement/Hardiplank,2,2004,18,2607,1,8,3,1,525000,NO
174412,Condominium,5565,Condo Duplex,,1,1923,7,2317,1,3,1,1,525000,NO
187877,Residential,2910,Colonial,Fiber Cement/Hardiplank,2,2004,8,2962,1,3,2,1,525000,NO
198235,Lg Apartment,6740,AP2 (Conventional Apt with 7-11 Units),Brick,4,1911,NULL,14853,8,NULL,0,0,525000,NO
234891,Commercial,6288,Office Building - Multi Story ( Ofc & Apt),Brick,2,1962,0,4590,4,5,0,0,525000,NO
175020,Lg Apartment,6770,AP1 (Conventional Apt with 4-6 Units),Alum/Vynyl Siding,2,1893,NULL,3605,4,NULL,0,0,520000,NO
192797,Condominium,5970,Condo Townhouse,,2,1996,5,1705,1,3,3,1,520000,NO
199837,Condominium,5901,Mid Rise 4-12 Stories,,2,1901,5,1281,1,2,2,0,520000,NO
207306,Condominium,5394,Mid Rise 4-12 Stories,,1,2004,8,1240,1,4,2,0,515000,NO
129030,Lg Apartment,6611,AP2 (Conventional Apt with 7-11 Units),Brick,2,1963,NULL,6528,8,NULL,0,0,510000,NO
162409,Residential,2120,Ranch,Brick,1,1964,7,2978,1,3,3,0,510000,NO
173879,Residential,3160,Duplex O/S,Brick,2,1908,15,4362,2,7,3,0,510000,NO
174751,Residential,3170,Res O/S 2sty +,Wood,2,1905,9,2738,1,5,1,1,509900,NO
173299,Residential,3160,Dplx Bungalow,Wood,2,1916,12,3440,2,8,2,0,505000,NO
174237,Residential,3060,Duplex O/S,Brick,2,1922,15,4272,2,7,5,0,505000,NO
207494,Condominium,5396,Mid Rise 4-12 Stories,,1,2006,4,1165,1,2,1,0,505000,NO
226526,Residential,4910,Colonial,Aluminum/Vinyl,2,2012,0,2026,1,4,3,0,505000,NO
117134,Lg Apartment,6674,Townhouse Apartment,Masonary Frame,2,1966,NULL,7398,6,NULL,0,0,500000,NO
135503,Commercial,6232,Service Building,Concrete Block,1,1949,NULL,27506,1,NULL,0,0,500000,NO
168607,Commercial,6418,Svs Station w Conv Store,Concrete Block,1,1997,NULL,1219,1,NULL,0,0,500000,NO
174126,Residential,3060,Res O/S A & 1/2,Stucco,1.5,1913,8,2523,1,4,2,0,500000,NO
174147,Residential,3060,Res O/S 2sty +,Masonry/Frame,2,1901,7,2082,1,3,1,1,500000,NO
189982,Residential,3240,Multiple Residential Bldgs,Wood,2,1895,16,3757,3,7,4,0,500000,NO
190523,Residential,3060,Res O/S 2sty +,Stucco,2,1915,8,2958,1,5,3,1,500000,NO
191616,Condominium,5921,High Rise > 12 Stories,,1,1990,10,1157,1,6,2,0,500000,NO
265119,Condominium,5811,High Rise > 12 Stories,,NULL,2009,0,1140,1,1,1,1,500000,NO
192446,Commercial,6264,"Store Bldg - Multi Story (Store & Apt, Store & Ofc",Brick,2,1890,0,5542,4,7,0,0,500000,NO
199115,Commercial,6460,"Store Bldg - Multi Story (Store & Apt, Store & Ofc",Brick,2,1900,NULL,4182,6,NULL,0,0,500000,NO
200056,Condominium,5985,Condo Townhouse,,3,1983,4,1395,1,2,2,1,500000,NO
200741,Condominium,5384,Mid Rise 4-12 Stories,,,1915,0,1510,1,2,2,0,500000,NO
229582,Commercial,6282,Strip Shopping Center,Concrete Block,1,1984,NULL,5298,3,NULL,0,0,500000,NO
240984,Residential,4580,Duplex O/S,Wood,2,1890,10,2355,2,5,2,0,500000,NO
192954,Condominium,5662,Mid Rise 4-12 Stories,,1,2006,5,1869,1,2,2,0,499000,NO
173859,Residential,3170,Res O/S 2sty +,Wood,2,1907,8,2828,1,4,1,1,495000,NO
188594,Residential,2910,Colonial,Aluminum/Vinyl,2,2003,12,2028,1,6,2,2,495000,NO
191069,Residential,3240,Triplex,Asphalt/Other,2,1875,16,2824,3,5,3,1,495000,NO
200629,Condominium,5389,Mid Rise 4-12 Stories,,1,1895,4,1234,1,1,2,0,495000,NO
227227,Residential,4540,Colonial,Prem Wood,2,2019,6,1606,1,3,3,1,491000,NO
172547,Lg Apartment,6701,AP1 (Conventional Apt with 4-6 Units),Brick,3,1925,NULL,6651,6,NULL,0,0,490000,NO
197064,Commercial,6272,Office Building - Multi Story ( Ofc & Apt),Brick,2,1954,NULL,5150,1,NULL,0,0,490000,NO
239480,Commercial,6284,"Store Bldg - Multi Story (Store & Apt, Store & Ofc",Brick,2,1928,0,6610,11,5,0,0,490000,NO
200613,Condominium,5389,Mid Rise 4-12 Stories,,1,1895,4,1482,1,2,2,1,489900,NO
247125,Residential,4425,Colonial,Fiber Cement/Hardiplank,2,2004,18,3790,1,8,3,1,489900,NO
191592,Condominium,5921,High Rise > 12 Stories,,1,1990,5,1157,1,3,2,0,488900,NO
151652,Residential,3160,Tudor,Stucco,2,1921,8,1944,1,3,2,0,487500,NO
141152,Commercial,6226,Office Building - Multi Story ( Ofc & Apt),Concrete Block,2,1960,NULL,15720,14,NULL,0,0,485500,NO
173463,Residential,3160,Res O/S 2sty +,Aluminum/Vinyl,2,1906,9,2185,1,6,1,2,485000,NO
190816,Condominium,5917,Condo Duplex,,1,1892,7,1650,1,2,2,0,485000,NO
192869,Condominium,5947,Condo Townhouse,,2.5,1890,8,2245,1,5,2,1,485000,NO
200757,Condominium,5384,Mid Rise 4-12 Stories,,,1915,0,1450,1,2,2,0,485000,NO
188789,Residential,3240,Contemporary,Aluminum/Vinyl,2,2016,4,1877,1,2,2,0,483000,NO
118509,Lg Apartment,6674,AP2 (Conventional Apt with 7-11 Units),Brick,2,1961,NULL,6594,8,NULL,0,0,481720,NO
118510,Lg Apartment,6674,AP2 (Conventional Apt with 7-11 Units),Brick,2,1961,NULL,7406,8,NULL,0,0,481720,NO
129419,Lg Apartment,6650,AP2 (Conventional Apt with 7-11 Units),Brick,2,1960,NULL,8846,8,NULL,0,0,481720,NO
130405,Lg Apartment,6673,AP2 (Conventional Apt with 7-11 Units),Brick,2,1958,NULL,5780,8,NULL,0,0,481720,NO
134601,Lg Apartment,6672,AP1 (Conventional Apt with 4-6 Units),Brick,2,1952,NULL,7280,8,NULL,0,0,481720,NO
158893,Lg Apartment,6711,AP2 (Conventional Apt with 7-11 Units),Brick,2,1930,NULL,6856,8,NULL,0,0,481720,NO
151422,Residential,3060,Res O/S 2sty +,Asphalt/Other,2,1902,7,2468,1,4,1,1,480000,NO
189076,Condominium,5939,Condo Townhouse,,3,2002,5,2159,1,2,2,0,480000,NO
191677,Condominium,5921,High Rise > 12 Stories,,1,1990,4,958,1,2,2,0,480000,NO
215858,Commercial,6280,"Store Bldg - Multi Story (Store & Apt, Store & Ofc",Brick,2,1890,0,7343,8,6,0,0,480000,NO
152742,Residential,3320,Res O/S 2sty +,Stone,2,1927,8,3398,1,4,1,1,478500,NO
201096,Condominium,5382,Mid Rise 4-12 Stories,,1,2008,5,1360,1,2,2,0,477000,NO
207685,Condominium,5392,Mid Rise 4-12 Stories,,1,2006,6,1141,1,2,1,1,477000,NO
98976,Commercial,6202,Office Building - Multi Story ( Ofc & Apt),Concrete Block,2,1978,NULL,7444,4,NULL,0,0,475000,NO
129333,Lg Apartment,6650,AP1 (Conventional Apt with 4-6 Units),Brick,2,1961,NULL,6170,6,NULL,0,0,475000,NO
175429,Residential,3190,Multiple Residential Bldgs,Aluminum/Vinyl,2,1902,18,4063,3,9,3,0,475000,NO
183217,Residential,2580,Milwaukee Bungalow,Brick,1,1928,9,2696,1,5,2,0,475000,NO
247092,Lg Apartment,6840,AP1 (Conventional Apt with 4-6 Units),Masonary Frame,2,1955,NULL,3920,4,NULL,0,0,474500,NO
247093,Lg Apartment,6840,AP1 (Conventional Apt with 4-6 Units),Masonary Frame,2,1955,NULL,3920,4,NULL,0,0,474500,NO
127404,Commercial,6226,Auto & Auto Body Repair,Brick,1,1967,NULL,5684,2,NULL,0,0,474227,NO
162362,Residential,2140,Ranch,Brick,1,1952,7,2423,1,3,2,1,470000,NO
249363,Lg Apartment,6820,AP1 (Conventional Apt with 4-6 Units),Brick,2,1958,NULL,3364,4,NULL,0,0,470000,NO
148179,Lg Apartment,6875,AP3 (Conventional Apt with 12-20 Units),Brick,3,1927,NULL,8037,12,NULL,0,0,469900,NO
207927,Residential,4020,Res O/S 2sty +,Brick,2,1880,18,2814,1,8,3,1,469000,NO
105176,Residential,820,Colonial,Aluminum/Vinyl,2,2016,0,3328,1,5,3,1,467000,NO
110725,Residential,800,Colonial,Fiber Cement/Hardiplank,2,2004,10,3887,1,4,4,1,465000,NO
200604,Condominium,5389,Mid Rise 4-12 Stories,,1,1895,4,1482,1,2,2,1,465000,NO
174632,Condominium,5610,Low Rise 1-3 Stories,,1,1912,6,2650,1,2,2,1,460000,NO
190061,Residential,3240,Milwaukee Bungalow,Masonry/Frame,1,1924,7,1740,1,5,2,0,460000,NO
191795,Condominium,5921,High Rise > 12 Stories,,1,1990,4,1093,1,2,2,0,460000,NO
192952,Condominium,5662,Mid Rise 4-12 Stories,,1,2006,5,1525,1,2,2,0,460000,NO
230459,Commercial,6284,"Store Bldg - Multi Story (Store & Apt, Store & Ofc",Brick,2,1927,0,7560,10,6,0,0,460000,NO
250831,Residential,4430,Colonial,Aluminum/Vinyl,2,1990,8,2628,1,3,2,1,460000,NO
174631,Condominium,5625,Condo Duplex,,1,1971,6,1526,1,3,2,0,459900,NO
247104,Residential,4425,Colonial,Fiber Cement/Hardiplank,2,2003,7,2421,1,3,2,1,458000,NO
191653,Condominium,5921,High Rise > 12 Stories,,1,1990,4,958,1,2,2,0,455000,NO
197320,Residential,2660,Tudor,Brick,2,1928,10,3617,1,5,2,2,455000,NO
207231,Condominium,5396,Mid Rise 4-12 Stories,,1,1875,10,1358,1,4,2,0,455000,NO
227812,Residential,4540,Res O/S A & 1/2,Aluminum/Vinyl,1,1919,6,1101,1,3,1,1,455000,NO
243249,Residential,4600,Res O/S A & 1/2,Aluminum/Vinyl,1.5,1913,15,2041,1,7,2,0,455000,NO
173831,Residential,3170,Res O/S 2sty +,Aluminum/Vinyl,2,1907,9,2317,1,5,1,1,452000,NO
117804,Commercial,6212,Warehouse Building - 1 Story,Metal Siding,1,1970,NULL,2196,1,NULL,0,0,450000,NO
136401,Lg Apartment,6691,AP2 (Conventional Apt with 7-11 Units),Brick,2,1953,NULL,5120,8,NULL,0,0,450000,NO
172895,Residential,3150,Duplex O/S,Aluminum/Vinyl,2,1922,10,2353,2,6,2,1,450000,NO
174279,Residential,3060,Triplex,Aluminum/Vinyl,3,1904,17,5243,3,9,4,0,450000,NO
188232,Condominium,5959,Condo Townhouse,,3,2000,5,2750,1,3,3,1,450000,NO
188311,Condominium,5931,Low Rise 1-3 Stories,,3,2003,8,1700,1,4,2,0,450000,NO
197586,Commercial,6252,Auto & Auto Body Repair,Concrete Block,1,1926,NULL,5451,3,NULL,0,0,450000,NO
199562,Condominium,5998,Mid Rise 4-12 Stories,,3,1913,5,1691,1,2,2,0,450000,NO
200008,Condominium,5990,High Rise > 12 Stories,,1,1968,6,1791,1,3,1,1,450000,NO
200885,Condominium,5395,Mid Rise 4-12 Stories,,1,1889,2,1256,1,1,1,0,450000,NO
227233,Condominium,5291,Condo Townhouse,,2,1979,6,2062,1,3,2,1,450000,NO
227442,Residential,4540,Res O/S 2sty +,Brick,2,1923,16,2676,1,9,2,0,450000,NO
242344,Residential,4600,Milwaukee Bungalow,Aluminum/Vinyl,2,1924,15,2062,1,8,2,0,450000,NO
212806,Commercial,6274,"Store Bldg - Multi Story (Store & Apt, Store & Ofc",Brick,2,1916,0,8640,6,2,0,0,449900,NO
248870,Lg Apartment,6820,AP1 (Conventional Apt with 4-6 Units),Brick,2,1959,NULL,3754,4,NULL,0,0,449900,NO
200638,Condominium,5389,Mid Rise 4-12 Stories,,1,1895,4,1234,1,2,2,0,446000,NO
105148,Residential,820,Colonial,Aluminum/Vinyl,2,2010,9,2329,1,4,2,1,445000,NO
173249,Residential,3170,Triplex,Aluminum/Vinyl,1.5,1890,10,2090,3,6,4,0,445000,NO
189072,Condominium,5939,Condo Townhouse,,3,2001,5,1969,1,2,2,0,445000,NO
189168,Residential,2910,Colonial,Fiber Cement/Hardiplank,2,2004,7,1824,1,3,2,1,445000,NO
192868,Condominium,5947,Condo Townhouse,,2.5,1890,8,2245,1,5,2,1,445000,NO
192940,Condominium,5662,Mid Rise 4-12 Stories,,1,2006,5,1525,1,2,2,0,445000,NO
228221,Residential,4540,Res O/S A & 1/2,Wood,1.5,1905,12,1328,1,6,1,1,445000,NO
243204,Residential,4600,Milwaukee Bungalow,Aluminum/Vinyl,1.5,1925,12,1721,1,7,1,2,444000,NO
190294,Condominium,5855,Mid Rise 4-12 Stories,,1,2005,5,1582,1,2,2,0,442000,NO
161383,Commercial,6226,AP1 (Conventional Apt with 4-6 Units),Brick,2,1954,0,4054,5,4,0,0,441000,NO
190286,Condominium,5855,Mid Rise 4-12 Stories,,1,2005,5,1868,1,2,2,0,441000,NO
241260,Lg Apartment,6861,AP1 (Conventional Apt with 4-6 Units),Brick,2,1955,NULL,3524,4,NULL,0,0,441000,NO
110088,Lg Apartment,6610,AP2 (Conventional Apt with 7-11 Units),Brick,2,1970,NULL,9072,8,NULL,0,0,440000,NO
189951,Residential,3240,Multiple Residential Bldgs,Aluminum/Vinyl,2,1907,22,4116,5,9,5,0,440000,NO
200283,Condominium,5996,Mid Rise 4-12 Stories,,1,2004,5,1504,1,3,2,0,440000,NO
228600,Residential,4500,Duplex O/S,Aluminum/Vinyl,2,1905,12,2334,2,6,2,0,440000,NO
242197,Residential,4610,Dplx Bungalow,Aluminum/Vinyl,2,1929,10,2134,2,4,2,0,440000,NO
192987,Condominium,5662,Mid Rise 4-12 Stories,,1,2006,5,1525,1,2,2,0,438500,NO
174428,Condominium,5566,Condo Duplex,,2,1925,8,2182,1,3,3,0,438000,NO
173688,Residential,3170,Duplex O/S,Wood,2,1909,12,2768,2,6,2,0,436400,NO
191782,Condominium,5921,High Rise > 12 Stories,,1,1990,4,1093,1,2,2,0,435000,NO
191902,Condominium,5750,Mid Rise 4-12 Stories,,1,1998,5,1230,1,2,2,0,435000,NO
192781,Condominium,5965,Low Rise 1-3 Stories,,2.5,1989,5,1700,1,2,2,1,435000,NO
200288,Condominium,5996,Mid Rise 4-12 Stories,,1,2004,8,1619,1,4,2,0,435000,NO
207379,Condominium,5388,Mid Rise 4-12 Stories,,1,2006,5,1108,1,1,1,0,435000,NO
225959,Residential,4910,Res O/S A & 1/2,Asphalt/Other,1,1890,10,1852,1,7,2,1,435000,NO
245264,Residential,4620,Milwaukee Bungalow,Aluminum/Vinyl,2,1923,10,2307,1,5,2,0,435000,NO
247199,Residential,4425,Colonial,Fiber Cement/Hardiplank,2,2008,7,2576,1,4,2,1,435000,NO
253667,Lg Apartment,6861,AP1 (Conventional Apt with 4-6 Units),Masonary Frame,2,1956,NULL,2670,4,NULL,0,0,435000,NO
152264,Residential,3150,Duplex O/S,Aluminum/Vinyl,2,1895,11,2788,2,6,2,0,434000,NO
251599,Lg Apartment,6840,AP1 (Conventional Apt with 4-6 Units),Brick,2,1955,NULL,4294,4,NULL,0,0,434000,NO
174155,Residential,3060,Res O/S A & 1/2,Aluminum/Vinyl,1,1921,7,1522,1,4,2,0,433000,NO
190256,Condominium,5855,Mid Rise 4-12 Stories,,1,2005,4,1457,1,2,2,0,433000,NO
251640,Residential,4660,Townhouse,Aluminum/Vinyl,2,1990,10,2833,2,6,4,2,432000,NO
261070,Condominium,5971,Mid Rise 4-12 Stories,,1,2004,NULL,1694,1,NULL,2,0,431000,NO
242320,Residential,4610,Contemporary,Aluminum/Vinyl,3,2007,0,1955,1,6,3,1,431000,NO
143318,Commercial,6226,Sit Down Restaurant,Other,1,1949,NULL,4815,1,NULL,0,0,430000,NO
152024,Residential,3160,Triplex,Wood,2,1914,14,3105,3,6,3,0,430000,NO
152252,Residential,3150,Triplex,Aluminum/Vinyl,2,1914,24,3200,3,13,3,0,430000,NO
187442,Commercial,6465,Funeral Home,Brick,2,1919,0,12411,11,5,0,0,430000,NO
189008,Condominium,5982,Mid Rise 4-12 Stories,,1,1889,8,1643,1,4,1,1,430000,NO
190402,Condominium,5924,Condo Duplex,,3,2005,5,1825,1,2,2,1,430000,NO
227562,Residential,4560,Colonial,Masonry/Frame,2,1925,7,1580,1,3,1,1,430000,NO
102610,Residential,240,Colonial,Aluminum/Vinyl,2,2000,8,2552,1,4,3,1,429000,NO
174742,Residential,3170,Res O/S 2sty +,Wood,2,1900,9,2380,1,5,2,0,429000,NO
110109,Residential,480,Colonial,Aluminum/Vinyl,2,2001,8,2321,1,3,2,1,427000,NO
174158,Residential,3060,Res O/S 2sty +,Stucco,2,1920,7,2208,1,4,1,1,427000,NO
202458,Residential,2680,Res O/S 2sty +,Brick,2,1917,8,3057,1,4,2,1,426300,NO
101089,Commercial,6202,"Store Building - Single tenant, 1 story",,1,2004,NULL,3871,1,NULL,0,0,425000,NO
150894,Lg Apartment,6701,AP2 (Conventional Apt with 7-11 Units),Brick,2,1930,NULL,7290,8,NULL,0,0,425000,NO
160779,Commercial,6226,"Store Building - Single tenant, 1 story",Concrete Block,1,1950,NULL,7360,1,NULL,0,0,425000,NO
173454,Residential,3160,Duplex O/S,Masonry/Frame,2,1911,12,4076,2,5,3,0,425000,NO
176754,Lg Apartment,6760,AP1 (Conventional Apt with 4-6 Units),Alum/Vynyl Siding,2,1900,NULL,3448,5,NULL,0,0,425000,NO
189638,Residential,3190,Duplex O/S,Aluminum/Vinyl,2,1896,11,2934,2,4,4,0,425000,NO
190949,Residential,3240,Duplex O/S,Aluminum/Vinyl,2,1899,30,3262,2,13,2,0,425000,NO
201071,Condominium,5382,Mid Rise 4-12 Stories,,1,2008,5,1140,1,2,2,0,425000,NO
226764,Residential,4540,Res O/S A & 1/2,Brick,1.5,1880,6,1817,1,3,1,1,425000,NO
253305,Lg Apartment,6861,AP1 (Conventional Apt with 4-6 Units),Brick,2,1957,NULL,3360,4,NULL,0,0,425000,NO
200136,Condominium,5989,Mid Rise 4-12 Stories,,1,1926,4,1644,1,2,2,0,424900,NO
175671,Residential,3190,Res O/S 2sty +,Brick,2,1890,0,2792,1,3,2,0,422000,NO
243180,Residential,4600,Milwaukee Bungalow,Aluminum/Vinyl,1,1922,8,1452,1,3,2,0,421000,NO
105168,Residential,820,Colonial,Aluminum/Vinyl,2,2013,7,2780,1,5,3,1,420000,NO
110111,Residential,480,Colonial,Aluminum/Vinyl,2,2001,9,2698,1,4,2,1,420000,NO
158200,Commercial,6242,Service Building,Block,1,1947,NULL,19046,0,NULL,0,0,420000,NO
189178,Condominium,5929,Condo Townhouse,,2,2002,4,1757,1,2,1,1,420000,NO
193399,Condominium,5997,Mid Rise 4-12 Stories,,1,1916,5,1783,1,2,2,0,420000,NO
216787,Residential,4510,Res O/S 2sty +,Asphalt/Other,2,1900,8,1520,1,3,2,0,420000,NO
241884,Residential,4580,Milwaukee Bungalow,Brick,1.5,1929,19,1666,1,8,2,1,420000,NO
253647,Residential,4700,Ranch,Aluminum/Vinyl,1,2005,7,1855,1,3,2,0,420000,NO
260129,Residential,4860,Colonial,,2,2011,16,2505,1,9,3,1,420000,NO
162359,Residential,2140,Cape Cod,Stone,1,1952,20,2984,1,12,3,1,419000,NO
187950,Residential,2910,Res O/S A & 1/2,Wood,1.5,1890,6,1818,1,3,3,1,419000,NO
113662,Lg Apartment,6640,AP2 (Conventional Apt with 7-11 Units),Masonary Frame,2,1972,NULL,6156,7,NULL,0,0,418000,NO
188426,Condominium,5727,Condo Townhouse,,2,2006,7,2120,1,3,3,1,418000,NO
216851,Residential,4510,Res O/S 2sty +,Aluminum/Vinyl,2,1900,5,1430,1,3,1,1,418000,NO
102737,Residential,440,Colonial,Aluminum/Vinyl,2,1991,7,2272,1,3,3,1,417500,NO
102894,Residential,240,Colonial,Aluminum/Vinyl,2,2013,18,2570,1,8,2,1,417500,NO
257854,Residential,4780,Townhouse,Aluminum/Vinyl,2,1979,10,2594,2,6,2,2,416000,NO
102055,Residential,240,Colonial,Aluminum/Vinyl,2,2001,12,1958,1,6,2,1,415000,NO
